Корневая,Подкатегория 1,ID товара,Название товара или услуги,Название товара в URL,URL,Краткое описание,Полное описание,Видимость на витрине,Применять скидки,Тег title,Мета-тег keywords,Мета-тег description,Размещение на сайте,Весовой коэффициент,Валюта склада,НДС,Единица измерения,Габариты,Изображения,Ссылка на видео,Свойство: Размер,Свойство: Цвет,Свойство: размер,Свойство: цвет,ID варианта,Артикул,Штрих-код,Внешний ID,Габариты варианта,Цена продажи,Старая цена,Цена закупки,Остаток,Вес,Изображения варианта,Параметр: fid,Параметр: OLDLINK,Дополнительное поле: ID Мой Склад,Параметр: Метка
Мой склад,Кроп топы,354797644,Кроп топ Real Way голубой,krop-top-real-way-goluboy,https://myshop-buy636.myinsales.ru/product/krop-top-real-way-goluboy,,"<br />Кроп-топ Real Way - идеальное решение для спортивного зала и улицы. Элегантное сочетанием формы и функциональности. Проходите на тренировки в стильной бесшовной одежде. <br /><br />• Рукава реглан с контурными оттенками <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу)<br />• Отверстия для большого пальца на рукавах <br />• 76% нейлон, 14% полиэстер, 10% эластан <br /><br />Рекомендации по уходу:<br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 175 см, 89-62-92 см <br />Размер S",выставлен,да,,,,Каталог/Admin/Кроп-топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6536-3264-4165-b738-383238336265/IMG_0941.JPG https://static.tildacdn.com/tild3536-6663-4439-a436-616436323764/IMG_1018.JPG https://static.tildacdn.com/tild6165-3932-4134-a630-663436343763/1049144317.jpg https://static.tildacdn.com/tild3033-3438-4561-a137-383036646230/__last_variant.png,"",,,M,,600024066,DF-03.0004,,600024066,,3600,,,0,,,https://define.moscow/croptops/tproduct/360191609-272324339191-krop-top-real-way-goluboi-melanzh,https://define.moscow/croptops/tproduct/360191609-272324339191-krop-top-real-way-goluboi-melanzh,fuhPAXKfg35nk-5lrNaEg2,
Мой склад,Кроп топы,354797644,Кроп топ Real Way голубой,krop-top-real-way-goluboy,https://myshop-buy636.myinsales.ru/product/krop-top-real-way-goluboy,,"<br />Кроп-топ Real Way - идеальное решение для спортивного зала и улицы. Элегантное сочетанием формы и функциональности. Проходите на тренировки в стильной бесшовной одежде. <br /><br />• Рукава реглан с контурными оттенками <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу)<br />• Отверстия для большого пальца на рукавах <br />• 76% нейлон, 14% полиэстер, 10% эластан <br /><br />Рекомендации по уходу:<br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 175 см, 89-62-92 см <br />Размер S",выставлен,да,,,,Каталог/Admin/Кроп-топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6536-3264-4165-b738-383238336265/IMG_0941.JPG https://static.tildacdn.com/tild3536-6663-4439-a436-616436323764/IMG_1018.JPG https://static.tildacdn.com/tild6165-3932-4134-a630-663436343763/1049144317.jpg https://static.tildacdn.com/tild3033-3438-4561-a137-383036646230/__last_variant.png,"",,,L,,600024067,DF-03.0004,,600024067,,3600,,,0,,,https://define.moscow/croptops/tproduct/360191609-272324339191-krop-top-real-way-goluboi-melanzh,https://define.moscow/croptops/tproduct/360191609-272324339191-krop-top-real-way-goluboi-melanzh,fuhPAXKfg35nk-5lrNaEg2,
Мой склад,Кроп топы,354797646,Кроп топ Real Way винный,krop-top-real-way-vinnyy,https://myshop-buy636.myinsales.ru/product/krop-top-real-way-vinnyy,,"<br />Кроп-топ Real Way - идеальное решение для спортивного зала и улицы. Элегантное сочетанием формы и функциональности. Проходите на тренировки в стильной бесшовной одежде. <br /><br />• Рукава реглан с контурными оттенками <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу)<br />• Отверстия для большого пальца на рукавах <br />• 76% нейлон, 14% полиэстер, 10% эластан<br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 175 см, 89-62-92 см <br />Размер S",выставлен,да,,,,Каталог/Admin/Кроп-топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6333-3762-4132-a437-383164363337/IMG_1206.JPG https://static.tildacdn.com/tild3536-3539-4365-a536-666465616465/IMG_1230.JPG https://static.tildacdn.com/tild3930-3466-4136-a639-353139643464/IMG_1213.JPG https://static.tildacdn.com/tild6139-6636-4132-b439-383633646531/__last_variant.png,"",,,S,,600024070,DF-03.0006,,600024070,,3600,,,0,,,https://define.moscow/croptops/tproduct/360191609-911952084981-krop-top-real-way-vinnii-melanzh,https://define.moscow/croptops/tproduct/360191609-911952084981-krop-top-real-way-vinnii-melanzh,U66GimoLjR0RxLBtgVvOY3,
Мой склад,Кроп топы,354797646,Кроп топ Real Way винный,krop-top-real-way-vinnyy,https://myshop-buy636.myinsales.ru/product/krop-top-real-way-vinnyy,,"<br />Кроп-топ Real Way - идеальное решение для спортивного зала и улицы. Элегантное сочетанием формы и функциональности. Проходите на тренировки в стильной бесшовной одежде. <br /><br />• Рукава реглан с контурными оттенками <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу)<br />• Отверстия для большого пальца на рукавах <br />• 76% нейлон, 14% полиэстер, 10% эластан<br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 175 см, 89-62-92 см <br />Размер S",выставлен,да,,,,Каталог/Admin/Кроп-топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6333-3762-4132-a437-383164363337/IMG_1206.JPG https://static.tildacdn.com/tild3536-3539-4365-a536-666465616465/IMG_1230.JPG https://static.tildacdn.com/tild3930-3466-4136-a639-353139643464/IMG_1213.JPG https://static.tildacdn.com/tild6139-6636-4132-b439-383633646531/__last_variant.png,"",,,M,,600024069,DF-03.0006,,600024069,,3600,,,0,,,https://define.moscow/croptops/tproduct/360191609-911952084981-krop-top-real-way-vinnii-melanzh,https://define.moscow/croptops/tproduct/360191609-911952084981-krop-top-real-way-vinnii-melanzh,U66GimoLjR0RxLBtgVvOY3,
Мой склад,Кроп топы,354797646,Кроп топ Real Way винный,krop-top-real-way-vinnyy,https://myshop-buy636.myinsales.ru/product/krop-top-real-way-vinnyy,,"<br />Кроп-топ Real Way - идеальное решение для спортивного зала и улицы. Элегантное сочетанием формы и функциональности. Проходите на тренировки в стильной бесшовной одежде. <br /><br />• Рукава реглан с контурными оттенками <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу)<br />• Отверстия для большого пальца на рукавах <br />• 76% нейлон, 14% полиэстер, 10% эластан<br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 175 см, 89-62-92 см <br />Размер S",выставлен,да,,,,Каталог/Admin/Кроп-топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6333-3762-4132-a437-383164363337/IMG_1206.JPG https://static.tildacdn.com/tild3536-3539-4365-a536-666465616465/IMG_1230.JPG https://static.tildacdn.com/tild3930-3466-4136-a639-353139643464/IMG_1213.JPG https://static.tildacdn.com/tild6139-6636-4132-b439-383633646531/__last_variant.png,"",,,L,,600024068,DF-03.0006,,600024068,,3600,,,0,,,https://define.moscow/croptops/tproduct/360191609-911952084981-krop-top-real-way-vinnii-melanzh,https://define.moscow/croptops/tproduct/360191609-911952084981-krop-top-real-way-vinnii-melanzh,U66GimoLjR0RxLBtgVvOY3,
Мой склад,Кроп топы,354797647,Кроп топ Real Way темно-серый,krop-top-real-way-temno-seryy,https://myshop-buy636.myinsales.ru/product/krop-top-real-way-temno-seryy,,"<br />Кроп-топ Real Way - идеальное решение для спортивного зала и улицы. Элегантное сочетанием формы и функциональности. Проходите на тренировки в стильной бесшовной одежде. <br /><br />• Рукава реглан с контурными оттенками <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу)<br />• Отверстия для большого пальца на рукавах <br />• 76% нейлон, 14% полиэстер, 10% эластан <br /><br />Рекомендации по уходу:<br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 176 см, 80-61-91 см <br />Размер S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Кроп-топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3464-3234-4433-b534-383233613131/1179425955.jpg https://static.tildacdn.com/tild3064-3830-4237-b539-323235376334/1179425997.jpg https://static.tildacdn.com/tild6337-3363-4662-a339-303130336635/1179426927.jpg https://static.tildacdn.com/tild6138-6662-4137-b337-653734643131/__last_variant.png,"",,,S,,600024073,DF-03.0005,,600024073,,3600,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-491504294301-krop-top-real-way-cerii-melanzh,https://define.moscow/weekoffer/tproduct/392303695-491504294301-krop-top-real-way-cerii-melanzh,TIxFPcQUgyYIiOSbJWFeh0,-30%
Мой склад,Кроп топы,354797647,Кроп топ Real Way темно-серый,krop-top-real-way-temno-seryy,https://myshop-buy636.myinsales.ru/product/krop-top-real-way-temno-seryy,,"<br />Кроп-топ Real Way - идеальное решение для спортивного зала и улицы. Элегантное сочетанием формы и функциональности. Проходите на тренировки в стильной бесшовной одежде. <br /><br />• Рукава реглан с контурными оттенками <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу)<br />• Отверстия для большого пальца на рукавах <br />• 76% нейлон, 14% полиэстер, 10% эластан <br /><br />Рекомендации по уходу:<br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 176 см, 80-61-91 см <br />Размер S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Кроп-топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3464-3234-4433-b534-383233613131/1179425955.jpg https://static.tildacdn.com/tild3064-3830-4237-b539-323235376334/1179425997.jpg https://static.tildacdn.com/tild6337-3363-4662-a339-303130336635/1179426927.jpg https://static.tildacdn.com/tild6138-6662-4137-b337-653734643131/__last_variant.png,"",,,M,,600024074,DF-03.0005,,600024074,,3600,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-491504294301-krop-top-real-way-cerii-melanzh,https://define.moscow/weekoffer/tproduct/392303695-491504294301-krop-top-real-way-cerii-melanzh,TIxFPcQUgyYIiOSbJWFeh0,-30%
Мой склад,Кроп топы,354797647,Кроп топ Real Way темно-серый,krop-top-real-way-temno-seryy,https://myshop-buy636.myinsales.ru/product/krop-top-real-way-temno-seryy,,"<br />Кроп-топ Real Way - идеальное решение для спортивного зала и улицы. Элегантное сочетанием формы и функциональности. Проходите на тренировки в стильной бесшовной одежде. <br /><br />• Рукава реглан с контурными оттенками <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу)<br />• Отверстия для большого пальца на рукавах <br />• 76% нейлон, 14% полиэстер, 10% эластан <br /><br />Рекомендации по уходу:<br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 176 см, 80-61-91 см <br />Размер S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Кроп-топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3464-3234-4433-b534-383233613131/1179425955.jpg https://static.tildacdn.com/tild3064-3830-4237-b539-323235376334/1179425997.jpg https://static.tildacdn.com/tild6337-3363-4662-a339-303130336635/1179426927.jpg https://static.tildacdn.com/tild6138-6662-4137-b337-653734643131/__last_variant.png,"",,,L,,600024071,DF-03.0005,,600024071,,3600,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-491504294301-krop-top-real-way-cerii-melanzh,https://define.moscow/weekoffer/tproduct/392303695-491504294301-krop-top-real-way-cerii-melanzh,TIxFPcQUgyYIiOSbJWFeh0,-30%
Мой склад,Велосипедки,354797652,Велосипедки  New day черные,velosipedki-new-day-chernye,https://myshop-buy636.myinsales.ru/product/velosipedki-new-day-chernye,,"<br />Велосипедки New day с завышенной талией - абсолютный must have современного гардероба. Подходят не только для занятий спортом, но и для городских прогулок. Для формального выхода велосипедки сочетают с рубашками и объемными пиджаками, для прогулки - с кроп-топами или худи, для вечеринки - с кроссовками и бомбером. Куда в них отправиться - решать только вам. <br /><br />• Плетение рибана <br />• Высокая посадка <br />• Моделирование фигуры <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу)<br />• Выполнены из итальянской полиамидной нити на российском производстве. <br /><br />Состав: 93% полиамид, 7% эластан. <br /><br />Рекомендации по уходу: <br />- машинная стирка при 30 градусах; <br />- барабанная сушка, глажка и отбеливание запрещены. <br /><br />Модель на фото: <br />Рост 175 см, параметры - 89/61/90<br />Размер комплекта — S",выставлен,да,Бесшовные велосипедки с высокой посадкой New day orange,,,Каталог/Велосипедки ## Каталог/Все товары,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3736-3132-4339-b361-366265313863/IMG0870.jpg https://static.tildacdn.com/tild6463-3561-4163-a437-623131636662/IMG0869.jpg https://static.tildacdn.com/tild6333-3065-4561-a233-643434666262/IMG0876.jpg https://static.tildacdn.com/tild3133-3138-4662-a163-366366613263/IMG0855.jpg https://static.tildacdn.com/tild3366-3335-4163-b166-626131663937/__last_variant.png https://static.tildacdn.com/tild3361-3237-4634-b232-383936656563/8900.jpg https://static.tildacdn.com/tild3437-3565-4261-a466-356230643666/8886.jpg https://static.tildacdn.com/tild6534-6535-4833-b435-393437636138/8891.jpg https://static.tildacdn.com/tild6136-3335-4265-a139-633232623930/8879.jpg https://static.tildacdn.com/tild3331-6139-4131-b162-366339303635/8914.jpg https://static.tildacdn.com/tild3766-6133-4236-b239-313837323264/8874.jpg https://static.tildacdn.com/tild3565-6365-4637-b433-303865353134/1449584844.jpg https://static.tildacdn.com/tild3132-6530-4134-a130-613431326637/1449568682.jpg https://static.tildacdn.com/tild3166-3031-4539-a130-343436616263/1449565840.jpg https://static.tildacdn.com/tild3734-3465-4066-b032-643439626661/1449573224.jpg https://static.tildacdn.com/tild6432-6438-4361-b333-333763363635/1CB6EC46-041A-4482-9.jpeg https://static.tildacdn.com/tild3136-6533-4433-b630-646534376631/70E82F1F-CA6E-4F7A-A.jpeg https://static.tildacdn.com/tild6436-3437-4866-b635-356534393332/4FFAE867-54D5-4B19-9.jpeg https://static.tildacdn.com/tild3663-3131-4362-a132-343064656232/5F81559B-15A9-487D-9.jpeg https://static.tildacdn.com/tild6461-3636-4764-b831-383066366633/3EBC9B10-BFC4-4F8C-A.jpeg https://static.tildacdn.com/tild6462-3636-4836-b235-343331316463/58D68A7E-EACD-4E43-8.jpeg https://static.tildacdn.com/stor3664-3064-4665-b833-613437356534/43687114.jpg https://static.tildacdn.com/stor3535-3864-4336-a361-376239653866/75297305.jpg https://static.tildacdn.com/stor3532-3861-4031-a234-633739316435/74624713.jpg https://static.tildacdn.com/stor3537-6238-4563-b665-343435336633/23356610.jpg https://static.tildacdn.com/stor3939-3336-4838-a436-336131363866/36985121.jpg https://static.tildacdn.com/stor6363-3134-4236-b861-356535383634/49753364.jpg https://static.tildacdn.com/stor6636-3531-4535-b666-616437383164/95429884.jpg https://static.tildacdn.com/stor3932-3362-4161-b764-393638373966/83482947.jpg https://static.tildacdn.com/stor6465-3737-4833-b161-613265386139/35098757.jpg https://static.tildacdn.com/stor3131-3265-4434-a466-303661646436/28844646.jpg https://static.tildacdn.com/stor6635-3862-4538-b062-333139646662/63440858.jpg,"",,,S,,600024078,DF-08.0001,,600024078,,3750,,,11,,,https://define.moscow/shorts/tproduct/360191627-761341687921-besshovnie-velosipedki-s-visokoi-posadko,https://define.moscow/shorts/tproduct/360191627-761341687921-besshovnie-velosipedki-s-visokoi-posadko,7IXBdGYgjVXnfvbShQEZF2,
Мой склад,Велосипедки,354797652,Велосипедки  New day черные,velosipedki-new-day-chernye,https://myshop-buy636.myinsales.ru/product/velosipedki-new-day-chernye,,"<br />Велосипедки New day с завышенной талией - абсолютный must have современного гардероба. Подходят не только для занятий спортом, но и для городских прогулок. Для формального выхода велосипедки сочетают с рубашками и объемными пиджаками, для прогулки - с кроп-топами или худи, для вечеринки - с кроссовками и бомбером. Куда в них отправиться - решать только вам. <br /><br />• Плетение рибана <br />• Высокая посадка <br />• Моделирование фигуры <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу)<br />• Выполнены из итальянской полиамидной нити на российском производстве. <br /><br />Состав: 93% полиамид, 7% эластан. <br /><br />Рекомендации по уходу: <br />- машинная стирка при 30 градусах; <br />- барабанная сушка, глажка и отбеливание запрещены. <br /><br />Модель на фото: <br />Рост 175 см, параметры - 89/61/90<br />Размер комплекта — S",выставлен,да,Бесшовные велосипедки с высокой посадкой New day orange,,,Каталог/Велосипедки ## Каталог/Все товары,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3736-3132-4339-b361-366265313863/IMG0870.jpg https://static.tildacdn.com/tild6463-3561-4163-a437-623131636662/IMG0869.jpg https://static.tildacdn.com/tild6333-3065-4561-a233-643434666262/IMG0876.jpg https://static.tildacdn.com/tild3133-3138-4662-a163-366366613263/IMG0855.jpg https://static.tildacdn.com/tild3366-3335-4163-b166-626131663937/__last_variant.png https://static.tildacdn.com/tild3361-3237-4634-b232-383936656563/8900.jpg https://static.tildacdn.com/tild3437-3565-4261-a466-356230643666/8886.jpg https://static.tildacdn.com/tild6534-6535-4833-b435-393437636138/8891.jpg https://static.tildacdn.com/tild6136-3335-4265-a139-633232623930/8879.jpg https://static.tildacdn.com/tild3331-6139-4131-b162-366339303635/8914.jpg https://static.tildacdn.com/tild3766-6133-4236-b239-313837323264/8874.jpg https://static.tildacdn.com/tild3565-6365-4637-b433-303865353134/1449584844.jpg https://static.tildacdn.com/tild3132-6530-4134-a130-613431326637/1449568682.jpg https://static.tildacdn.com/tild3166-3031-4539-a130-343436616263/1449565840.jpg https://static.tildacdn.com/tild3734-3465-4066-b032-643439626661/1449573224.jpg https://static.tildacdn.com/tild6432-6438-4361-b333-333763363635/1CB6EC46-041A-4482-9.jpeg https://static.tildacdn.com/tild3136-6533-4433-b630-646534376631/70E82F1F-CA6E-4F7A-A.jpeg https://static.tildacdn.com/tild6436-3437-4866-b635-356534393332/4FFAE867-54D5-4B19-9.jpeg https://static.tildacdn.com/tild3663-3131-4362-a132-343064656232/5F81559B-15A9-487D-9.jpeg https://static.tildacdn.com/tild6461-3636-4764-b831-383066366633/3EBC9B10-BFC4-4F8C-A.jpeg https://static.tildacdn.com/tild6462-3636-4836-b235-343331316463/58D68A7E-EACD-4E43-8.jpeg https://static.tildacdn.com/stor3664-3064-4665-b833-613437356534/43687114.jpg https://static.tildacdn.com/stor3535-3864-4336-a361-376239653866/75297305.jpg https://static.tildacdn.com/stor3532-3861-4031-a234-633739316435/74624713.jpg https://static.tildacdn.com/stor3537-6238-4563-b665-343435336633/23356610.jpg https://static.tildacdn.com/stor3939-3336-4838-a436-336131363866/36985121.jpg https://static.tildacdn.com/stor6363-3134-4236-b861-356535383634/49753364.jpg https://static.tildacdn.com/stor6636-3531-4535-b666-616437383164/95429884.jpg https://static.tildacdn.com/stor3932-3362-4161-b764-393638373966/83482947.jpg https://static.tildacdn.com/stor6465-3737-4833-b161-613265386139/35098757.jpg https://static.tildacdn.com/stor3131-3265-4434-a466-303661646436/28844646.jpg https://static.tildacdn.com/stor6635-3862-4538-b062-333139646662/63440858.jpg,"",,,M,,600024079,DF-08.0001,,600024079,,3750,,,3,,,https://define.moscow/shorts/tproduct/360191627-761341687921-besshovnie-velosipedki-s-visokoi-posadko,https://define.moscow/shorts/tproduct/360191627-761341687921-besshovnie-velosipedki-s-visokoi-posadko,7IXBdGYgjVXnfvbShQEZF2,
Мой склад,Леггинсы,354797656,Леггинсы  Military голубые,legginsy-military-golubye,https://myshop-buy636.myinsales.ru/product/legginsy-military-golubye,,"Леггинсы Military - и ваши ноги скажут «вау!». Они идеально садятся по фигуре. Обладают легким компрессионным эффектом. Не стесняют движений. Высокий пояс корректирует область живота. Сетчатое плетение на икрах добавляет женственности. <br /><br />• Посадка с высокой талией <br />• Лёгкая компрессия <br />• Эффект push up <br />• Технология Dry <br />• Состав: 90% нейлон, 10% спандекс<br /><br />Рекомендации по уходу: <br />- машинная стирка при 30 градусах; <br />- барабанная сушка, глажка и отбеливание запрещены. <br /><br />Модель на фото: <br />Рост 170 см, параметры - 84/59/87. <br />Размер комплекта — S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Леггинсы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6164-3362-4132-a466-383138303363/1447745703.jpg https://static.tildacdn.com/tild6238-3633-4464-b732-643033353839/1447745748.jpg https://static.tildacdn.com/tild3336-6235-4833-a663-303563636165/1447745781.jpg https://static.tildacdn.com/tild3534-6261-4463-b139-643863396230/1698868911.jpg https://static.tildacdn.com/tild3666-3065-4034-b533-613039346634/__last_variant.png,"",,,S,,600024083,DF-07.0016,,600024083,,3400,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-770218173521-legginsi-military-golubie,https://define.moscow/weekoffer/tproduct/392303695-770218173521-legginsi-military-golubie,gtniwFEjhqMkGC-2awoWr1,-60%
Мой склад,Леггинсы,354797656,Леггинсы  Military голубые,legginsy-military-golubye,https://myshop-buy636.myinsales.ru/product/legginsy-military-golubye,,"Леггинсы Military - и ваши ноги скажут «вау!». Они идеально садятся по фигуре. Обладают легким компрессионным эффектом. Не стесняют движений. Высокий пояс корректирует область живота. Сетчатое плетение на икрах добавляет женственности. <br /><br />• Посадка с высокой талией <br />• Лёгкая компрессия <br />• Эффект push up <br />• Технология Dry <br />• Состав: 90% нейлон, 10% спандекс<br /><br />Рекомендации по уходу: <br />- машинная стирка при 30 градусах; <br />- барабанная сушка, глажка и отбеливание запрещены. <br /><br />Модель на фото: <br />Рост 170 см, параметры - 84/59/87. <br />Размер комплекта — S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Леггинсы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6164-3362-4132-a466-383138303363/1447745703.jpg https://static.tildacdn.com/tild6238-3633-4464-b732-643033353839/1447745748.jpg https://static.tildacdn.com/tild3336-6235-4833-a663-303563636165/1447745781.jpg https://static.tildacdn.com/tild3534-6261-4463-b139-643863396230/1698868911.jpg https://static.tildacdn.com/tild3666-3065-4034-b533-613039346634/__last_variant.png,"",,,M,,600024084,DF-07.0016,,600024084,,3400,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-770218173521-legginsi-military-golubie,https://define.moscow/weekoffer/tproduct/392303695-770218173521-legginsi-military-golubie,gtniwFEjhqMkGC-2awoWr1,-60%
Мой склад,Леггинсы,354797656,Леггинсы  Military голубые,legginsy-military-golubye,https://myshop-buy636.myinsales.ru/product/legginsy-military-golubye,,"Леггинсы Military - и ваши ноги скажут «вау!». Они идеально садятся по фигуре. Обладают легким компрессионным эффектом. Не стесняют движений. Высокий пояс корректирует область живота. Сетчатое плетение на икрах добавляет женственности. <br /><br />• Посадка с высокой талией <br />• Лёгкая компрессия <br />• Эффект push up <br />• Технология Dry <br />• Состав: 90% нейлон, 10% спандекс<br /><br />Рекомендации по уходу: <br />- машинная стирка при 30 градусах; <br />- барабанная сушка, глажка и отбеливание запрещены. <br /><br />Модель на фото: <br />Рост 170 см, параметры - 84/59/87. <br />Размер комплекта — S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Леггинсы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6164-3362-4132-a466-383138303363/1447745703.jpg https://static.tildacdn.com/tild6238-3633-4464-b732-643033353839/1447745748.jpg https://static.tildacdn.com/tild3336-6235-4833-a663-303563636165/1447745781.jpg https://static.tildacdn.com/tild3534-6261-4463-b139-643863396230/1698868911.jpg https://static.tildacdn.com/tild3666-3065-4034-b533-613039346634/__last_variant.png,"",,,L,,600024085,DF-07.0016,,600024085,,3400,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-770218173521-legginsi-military-golubie,https://define.moscow/weekoffer/tproduct/392303695-770218173521-legginsi-military-golubie,gtniwFEjhqMkGC-2awoWr1,-60%
Мой склад,Бра,354797657,Топ Wang,top-wang,https://myshop-buy636.myinsales.ru/product/top-wang,,"<br />Спортивный топ-бра Wang из полиэфирной нити для тренировок легкой и средней степени интенсивности. Удобный крой и спинка обеспечивают свободу движений, резинка под грудью гарантирует поддержку и надежно фиксирует топ. Лямки не спадают. Отсутствие швов повышают прочность и сохраняют комфорт даже при длительных тренировках. Вывязаное лого вместо этикетки не вызывает дискомфорта и раздражения на коже. Топ отлично сочетается со всеми леггинсами и велосипедками и прекрасно подходит на любой сезон.#nbsp;<br /><br />• Подходит для повседневной носки;<br />• Не просвечиввает;<br />• Флуоресцентный;<br />• Без съемных чашек;<br />• Гладкое плетение;<br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота);<br />• 80% полиэфир, 15% полиамид, 5% эластан.<br /><br />Рекомендации по уходу: <br /><ul><li>Машинная стирка при 30 градусах;</li><li>Барабанная сушка, глажка и отбеливание запрещены.</li></ul><br />На фото: <br />Модель - рост 176 см, параметры 78-59-90 см <br />Размер топа — S",выставлен,да,Топ Wang желтый неон,,,Каталог/Топы ## Каталог/Все товары ## Каталог,,RUR,Без НДС,шт,,https://static.tildacdn.com/stor6234-3634-4234-b863-316337626337/41029578.jpg https://static.tildacdn.com/stor3132-6234-4034-b230-313630626532/27151267.jpg https://static.tildacdn.com/stor3836-6233-4030-b564-353337353361/66752426.jpg https://static.tildacdn.com/stor3132-3761-4132-b238-366438356666/56334855.jpg https://static.tildacdn.com/stor3561-3437-4130-b732-393965653338/17822119.jpg https://static.tildacdn.com/stor6465-3737-4833-b161-613265386139/35098757.jpg https://static.tildacdn.com/stor3535-3864-4336-a361-376239653866/75297305.jpg https://static.tildacdn.com/stor3532-3861-4031-a234-633739316435/74624713.jpg https://static.tildacdn.com/stor3939-3336-4838-a436-336131363866/36985121.jpg https://static.tildacdn.com/tild6435-3366-4662-b465-616439363131/__last_variant.png,https://www.youtube.com/watch?v=TCAUWmpYGaA,,,S,жёлтый неон,600024086,DF-01.0037,,600024086,,3385,,,19,,,https://define.moscow/tproduct/359818527-172859607431-top-wang-zheltii-neon,https://define.moscow/tproduct/359818527-172859607431-top-wang-zheltii-neon,iGMhAAWoi1vH0bBf4dMGR3,NEW
