Tilda UID,Brand,SKU,Mark,Category,Title,Description,Text,Photo,Price,Quantity,Price Old,Editions,Modifications,External ID,Parent UID,Url
898016260621,,DF-01.0016/DF-07.0013,,,Комплект Luna лаванда меланж / M- M- M,,,,5500.00,0,,Размер топа:M;Размер леггинсов:M,,lxhp3siLrhP0Vltptsul,455514474811,https://define.moscow/kits/tproduct/359761173-455514474811-komplekt-luna-lavanda-melanzh?editionuid=898016260621
284854544981,,DF-01.0016/DF-07.0013,,,Комплект Luna лаванда меланж / M- M- L,,,,5500.00,0,,Размер топа:M;Размер леггинсов:L,,oIsRnU0SDf9B4aUxC0nO,455514474811,https://define.moscow/kits/tproduct/359761173-455514474811-komplekt-luna-lavanda-melanzh?editionuid=284854544981
212468615521,,DF-01.0016/DF-07.0013,,,Комплект Luna лаванда меланж / S- L- S,,,,5500.00,0,,Размер топа:L;Размер леггинсов:S,,5cO5MRT1SGDpmICvIRs5,455514474811,https://define.moscow/kits/tproduct/359761173-455514474811-komplekt-luna-lavanda-melanzh?editionuid=212468615521
568037572861,,DF-01.0016/DF-07.0013,,,Комплект Luna лаванда меланж / M- L- M,,,,5500.00,0,,Размер топа:L;Размер леггинсов:M,,91TbezsXul7KPjxTv6NR,455514474811,https://define.moscow/kits/tproduct/359761173-455514474811-komplekt-luna-lavanda-melanzh?editionuid=568037572861
163355667451,,DF-01.0016/DF-07.0013,,,Комплект Luna лаванда меланж- L- L,,,,5500.00,0,,Размер топа:L;Размер леггинсов:L,,gEKIrAJXf846aniYme8c,455514474811,https://define.moscow/kits/tproduct/359761173-455514474811-komplekt-luna-lavanda-melanzh?editionuid=163355667451
166346560161,,,,Комплекты,Комплект Ombre розовый,,"<br />Зачем соглашаться на один оттенок? Мы объединили красивый дизайн с инновационным бесшовным трикотажем, чтобы создать коллекцию Ombre. У нас получился стильный и удобный костюм для любой тренировки. <br /><br />• Рукава реглан <br />• Защита ладоней<br />• Посадка с высокой талией<br />• Контурные оттенки<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Антипиллинг (не образуются катышки)<br />• 90% нейлон 10% эластан<br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото:<br />Модель - рост 175 см, 89-62-92 см <br />Размер комплектов S",https://static.tildacdn.com/tild3562-3233-4531-a365-313630636162/1049040533.jpg https://static.tildacdn.com/tild3566-6333-4963-a639-373030613461/1049040538.jpg https://static.tildacdn.com/tild3766-6539-4332-b437-383230383361/1413971367.jpg https://static.tildacdn.com/tild3465-3838-4432-b162-386636373937/__last_variant.png,,,,,,HCKjDsxS7nen6EvMvGfO,,https://define.moscow/kits/tproduct/359761173-166346560161-komplekt-ombre-rozovii
123881575171,,DF-03.0003/DF-04.00010,,,Комплект Ombre розовый / S- S- S,,,,6500.00,0,,Размер топа:S;Размер леггинсов:S,,g25UdDSror1x8CHEI3AZ,166346560161,https://define.moscow/kits/tproduct/359761173-166346560161-komplekt-ombre-rozovii?editionuid=123881575171
850749054021,,DF-03.0003/DF-04.00010,,,Комплект Ombre розовый / M / S- M- S,,,,6500.00,0,,Размер топа:M;Размер леггинсов:S,,IziXeTZf24buknfgryTV,166346560161,https://define.moscow/kits/tproduct/359761173-166346560161-komplekt-ombre-rozovii?editionuid=850749054021
702740230331,,DF-03.0003/DF-04.00010,,,Комплект Ombre розовый / L / S- L- S,,,,6500.00,0,,Размер топа:L;Размер леггинсов:S,,M67yHuhmYdnTDBe9RFYU,166346560161,https://define.moscow/kits/tproduct/359761173-166346560161-komplekt-ombre-rozovii?editionuid=702740230331
601890160311,,DF-03.0003/DF-04.00010,,,Комплект Ombre розовый / S / M- S- M,,,,6500.00,0,,Размер топа:S;Размер леггинсов:M,,tkacvyx8ph4XluNiVEvE,166346560161,https://define.moscow/kits/tproduct/359761173-166346560161-komplekt-ombre-rozovii?editionuid=601890160311
959721248141,,DF-03.0003/DF-04.00010,,,Комплект Ombre розовый / M- M- M,,,,6500.00,0,,Размер топа:M;Размер леггинсов:M,,PDgxtbzT4DNztd50V1lm,166346560161,https://define.moscow/kits/tproduct/359761173-166346560161-komplekt-ombre-rozovii?editionuid=959721248141
157502897631,,DF-03.0003/DF-04.00010,,,Комплект Ombre розовый / L / M- L- M,,,,6500.00,0,,Размер топа:L;Размер леггинсов:M,,5XSDn1RnIF7psyem1lxe,166346560161,https://define.moscow/kits/tproduct/359761173-166346560161-komplekt-ombre-rozovii?editionuid=157502897631
695285985371,,DF-03.0003/DF-04.00010,,,Комплект Ombre розовый / S / L- S- L,,,,6500.00,0,,Размер топа:S;Размер леггинсов:L,,oZbjXDCKpoim3Tr3Zhd7,166346560161,https://define.moscow/kits/tproduct/359761173-166346560161-komplekt-ombre-rozovii?editionuid=695285985371
102240270161,,DF-03.0003/DF-04.00010,,,Комплект Ombre розовый / M / L- M- L,,,,6500.00,0,,Размер топа:M;Размер леггинсов:L,,cR2z2ohAu91jFErvcVlf,166346560161,https://define.moscow/kits/tproduct/359761173-166346560161-komplekt-ombre-rozovii?editionuid=102240270161
395090915111,,DF-03.0003/DF-04.00010,,,Комплект Ombre розовый / L- L- L,,,,6500.00,0,,Размер топа:L;Размер леггинсов:L,,FCMKP7E7eNErXmRzHlid,166346560161,https://define.moscow/kits/tproduct/359761173-166346560161-komplekt-ombre-rozovii?editionuid=395090915111
817532861071,,,,Комплекты,Комплект New Way 2 чёрный,,"Сочетание красивого дизайна переплетенных лямок с инновационной бесшовной технологией. Комплект New Way 2 имеет все преимущества стать Вашим любимым. <br /><br />• Кружевная отделка делает спортивный бра более женственным. <br />• Съемные чашечки у топа <br />• Моделирование фигуры<br />• Леггинсы с компрессией <br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Антипиллинг (не образуются катышки)<br />• 90% нейлон, 10% эластан<br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 175 см, 89-62-92 <br />Размер комплектов - S",https://static.tildacdn.com/tild3133-3761-4365-b761-353534626562/1048803393.jpg https://static.tildacdn.com/tild6566-6266-4366-b731-333630323563/1048806731.jpg https://static.tildacdn.com/tild6364-6666-4866-a661-643765623161/1420273543.jpg https://static.tildacdn.com/tild3036-3835-4438-a166-616239636165/1420278355.jpg https://static.tildacdn.com/tild3163-3562-4435-b366-633139373864/__last_variant.png,,,,,,7HfGI0izG1y67UV64mGB,,https://define.moscow/kits/tproduct/359761173-817532861071-komplekt-new-way-2-chyornii
350891606811,,DF-01.0029/DF-07.0027,,,Комплект New Way 2 чёрный / S- S- S,,,,5700.00,0,,Размер топа:S;Размер леггинсов:S,,uXI0RNsNtRSO5aeZNzMl,817532861071,https://define.moscow/kits/tproduct/359761173-817532861071-komplekt-new-way-2-chyornii?editionuid=350891606811
141709474621,,DF-01.0029/DF-07.0027,,,Комплект New Way 2 чёрный / M / S- M- S,,,,5700.00,0,,Размер топа:M;Размер леггинсов:S,,3IHjZdzlVzKHxB0o2ET3,817532861071,https://define.moscow/kits/tproduct/359761173-817532861071-komplekt-new-way-2-chyornii?editionuid=141709474621
725074853271,,DF-01.0029/DF-07.0027,,,Комплект New Way 2 чёрный / L / S- L- S,,,,5700.00,0,,Размер топа:L;Размер леггинсов:S,,jgNtFAtbiU0VlK09h8Mi,817532861071,https://define.moscow/kits/tproduct/359761173-817532861071-komplekt-new-way-2-chyornii?editionuid=725074853271
883240508371,,DF-01.0029/DF-07.0027,,,Комплект New Way 2 чёрный / S / M- S- M,,,,5700.00,0,,Размер топа:S;Размер леггинсов:M,,89sOcfGxtOi4McSSJEdI,817532861071,https://define.moscow/kits/tproduct/359761173-817532861071-komplekt-new-way-2-chyornii?editionuid=883240508371
328695529651,,DF-01.0029/DF-07.0027,,,Комплект New Way 2 чёрный / M- M- M,,,,5700.00,0,,Размер топа:M;Размер леггинсов:M,,cDCZkYK5jIj9USezTCsk,817532861071,https://define.moscow/kits/tproduct/359761173-817532861071-komplekt-new-way-2-chyornii?editionuid=328695529651
366299102001,,DF-01.0029/DF-07.0027,,,Комплект New Way 2 чёрный / L / M- L- M,,,,5700.00,0,,Размер топа:L;Размер леггинсов:M,,c7bkuTSpHN6Zk6dmaaG2,817532861071,https://define.moscow/kits/tproduct/359761173-817532861071-komplekt-new-way-2-chyornii?editionuid=366299102001
459654993801,,DF-01.0029/DF-07.0027,,,Комплект New Way 2 чёрный / S / L- S- L,,,,5700.00,0,,Размер топа:S;Размер леггинсов:L,,8uBm2kE1ll9lr6ZeP56J,817532861071,https://define.moscow/kits/tproduct/359761173-817532861071-komplekt-new-way-2-chyornii?editionuid=459654993801
523434831901,,DF-01.0029/DF-07.0027,,,Комплект New Way 2 чёрный / M / L- M- L,,,,5700.00,0,,Размер топа:M;Размер леггинсов:L,,nu4OyA8ddxCniSOyg93I,817532861071,https://define.moscow/kits/tproduct/359761173-817532861071-komplekt-new-way-2-chyornii?editionuid=523434831901
774278236841,,DF-01.0029/DF-07.0027,,,Комплект New Way 2 чёрный / L- L- L,,,,5700.00,0,,Размер топа:L;Размер леггинсов:L,,EiYuATpGsZngIiztdlF7,817532861071,https://define.moscow/kits/tproduct/359761173-817532861071-komplekt-new-way-2-chyornii?editionuid=774278236841
868443469511,,,,Комплекты,Комплект New Way 2 бордо,,"Сочетание красивого дизайна переплетенных лямок с инновационной бесшовной технологией. Комплект New Way 2 имеет все преимущества стать Вашим любимым. <br /><br />• Кружевная отделка делает спортивный бра более женственным.<br />• Съемные чашечки у топа<br />• Моделирование фигуры<br />• Леггинсы с компрессией<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Антипиллинг (не образуются катышки)<br />• 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 175 см, 89-62-92 <br />Размер комплектов — S",https://static.tildacdn.com/tild3630-3936-4931-a436-343033363232/1048805551.jpg https://static.tildacdn.com/tild3335-3830-4263-a532-396133643565/1048805849.jpg https://static.tildacdn.com/tild3731-3931-4362-b733-356138356138/1048806074.jpg https://static.tildacdn.com/tild3138-3230-4666-a266-613663356464/__last_variant.png,,,,,,bxBnkPis5iAOutAh0z0l,,https://define.moscow/kits/tproduct/359761173-868443469511-komplekt-new-way-2-bordo
427055983371,,DF-01.0010/DF-04.00016,,,Комплект New Way 2 бордо / S- S- S,,,,5700.00,0,,Размер топа:S;Размер леггинсов:S,,5ypuLfypGTMbYk4g2mgX,868443469511,https://define.moscow/kits/tproduct/359761173-868443469511-komplekt-new-way-2-bordo?editionuid=427055983371
340893929451,,DF-01.0010/DF-04.00016,,,Комплект New Way 2 бордо / M / S- M- S,,,,5700.00,0,,Размер топа:M;Размер леггинсов:S,,SdJGFA7M893K1dlu5rjc,868443469511,https://define.moscow/kits/tproduct/359761173-868443469511-komplekt-new-way-2-bordo?editionuid=340893929451
452610275771,,DF-01.0010/DF-04.00016,,,Комплект New Way 2 бордо / L / S- L- S,,,,5700.00,0,,Размер топа:L;Размер леггинсов:S,,jrcaLbDNFle5v2D82Zde,868443469511,https://define.moscow/kits/tproduct/359761173-868443469511-komplekt-new-way-2-bordo?editionuid=452610275771
574577930421,,DF-01.0010/DF-04.00016,,,Комплект New Way 2 бордо / S / M- S- M,,,,5700.00,0,,Размер топа:S;Размер леггинсов:M,,cRxzYx4kOthYrjHDOkAF,868443469511,https://define.moscow/kits/tproduct/359761173-868443469511-komplekt-new-way-2-bordo?editionuid=574577930421
510262984561,,DF-01.0010/DF-04.00016,,,Комплект New Way 2 бордо / M- M- M,,,,5700.00,0,,Размер топа:M;Размер леггинсов:M,,Bz53ERdkpBK11miN5Blc,868443469511,https://define.moscow/kits/tproduct/359761173-868443469511-komplekt-new-way-2-bordo?editionuid=510262984561
908411072441,,DF-01.0010/DF-04.00016,,,Комплект New Way 2 бордо / L / M- L- M,,,,5700.00,0,,Размер топа:L;Размер леггинсов:M,,clEe8JNSVNAkN6geMVv8,868443469511,https://define.moscow/kits/tproduct/359761173-868443469511-komplekt-new-way-2-bordo?editionuid=908411072441
902097049041,,DF-01.0010/DF-04.00016,,,Комплект New Way 2 бордо / S / L- S- L,,,,5700.00,0,,Размер топа:S;Размер леггинсов:L,,ES5MAkaOHcjZKcyzx2ZM,868443469511,https://define.moscow/kits/tproduct/359761173-868443469511-komplekt-new-way-2-bordo?editionuid=902097049041
432191141861,,DF-01.0010/DF-04.00016,,,Комплект New Way 2 бордо / M / L- M- L,,,,5700.00,0,,Размер топа:M;Размер леггинсов:L,,94YCTzB3YfjxityndfLf,868443469511,https://define.moscow/kits/tproduct/359761173-868443469511-komplekt-new-way-2-bordo?editionuid=432191141861
984163004481,,DF-01.0010/DF-04.00016,,,Комплект New Way 2 бордо / L- L- L,,,,5700.00,0,,Размер топа:L;Размер леггинсов:L,,D0dhsRluFx86eNBroDj5,868443469511,https://define.moscow/kits/tproduct/359761173-868443469511-komplekt-new-way-2-bordo?editionuid=984163004481
906843250091,,,BESTSELLER,Комплекты,Комплект New day black велосипедки c кроп-топом,,"Комплект New day велосипедки с кроп-топом - это как то самое черное платье, только в спортивной моде. Идеальный черный цвет. Глубокий и насыщенный. На ощупь мягкий, но в тоже время с легкой компрессией. Отлично тянется, не пережимает. Вы не почувствуете его на себе. <br /><br />• Плетение рибана<br />• Моделирование фигуры<br />• Антипиллинг (не образуются катышки)<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Рукава реглан<br />• Защита ладоней <br /><br />Выполнен из итальянской полиамидной нити на российском производстве. <br /><br />Состав: 93% полиамид, 7% эластан. <br /><br />Рекомендации по уходу: <br />- машинная стирка при 30 градусах; <br />- барабанная сушка, глажка и отбеливание запрещены. <br /><br />На фото: <br />Модель - рост 173 см, 86-61-91 см <br />Размер - S",https://static.tildacdn.com/tild3466-6465-4230-a639-643935386163/Define1670.jpg https://static.tildacdn.com/tild3831-3735-4863-b064-303238626165/Define1679.jpg https://static.tildacdn.com/tild3966-3337-4261-a265-323163623538/Define1702.jpg https://static.tildacdn.com/tild3065-3931-4831-b265-333862643938/Define1709.jpg https://static.tildacdn.com/tild6163-6434-4364-b532-613739383437/__last_variant.png,,,,,,6c8A7E9DcPXvoNigfbXg,,https://define.moscow/kits/tproduct/359761173-906843250091-komplekt-new-day-black-velosipedki-c-kro
683750521161,,DF-08.0002/DF-03.0014,,,Комплект New day black велосипедки c кроп-топом / S (40-42) / черный- S (40-42)- S (40-42)- черный,,,https://static.tildacdn.com/tild3466-6465-4230-a639-643935386163/Define1670.jpg,8750.00,1,,Размер кроп-топа:S (40-42);Размер велосипедок:S (40-42);Цвет:черный,,E3PaHJINKHxGDXlLZfdu,906843250091,https://define.moscow/kits/tproduct/359761173-906843250091-komplekt-new-day-black-velosipedki-c-kro?editionuid=683750521161
176428893071,,DF-08.0002/DF-03.0014,,,Комплект New day black велосипедки c кроп-топом / M (44-46) / черный- M (44-46)- M (44-46)- черный,,,https://static.tildacdn.com/tild3466-6465-4230-a639-643935386163/Define1670.jpg,8750.00,2,,Размер кроп-топа:M (44-46);Размер велосипедок:M (44-46);Цвет:черный,,Ou8f3DF54sGezyV2EDKZ,906843250091,https://define.moscow/kits/tproduct/359761173-906843250091-komplekt-new-day-black-velosipedki-c-kro?editionuid=176428893071
536214774851,,DF-08.0002/DF-03.0014,,,Комплект New day black велосипедки c кроп-топом / M (44-46) / S (40-42) / черный- M (44-46)- S (40-42)- черный,,,https://static.tildacdn.com/tild3466-6465-4230-a639-643935386163/Define1670.jpg,8750.00,2,,Размер кроп-топа:M (44-46);Размер велосипедок:S (40-42);Цвет:черный,,aR85JzgYybHv4FYNBdg4,906843250091,https://define.moscow/kits/tproduct/359761173-906843250091-komplekt-new-day-black-velosipedki-c-kro?editionuid=536214774851
582150125061,,DF-08.0002/DF-03.0014,,,Комплект New day black велосипедки c кроп-топом / S (40-42) / M (44-46) / черный- S (40-42)- M (44-46)- черный,,,https://static.tildacdn.com/tild3466-6465-4230-a639-643935386163/Define1670.jpg,8750.00,1,,Размер кроп-топа:S (40-42);Размер велосипедок:M (44-46);Цвет:черный,,KDsPD9n3et3vLN3cmSpL,906843250091,https://define.moscow/kits/tproduct/359761173-906843250091-komplekt-new-day-black-velosipedki-c-kro?editionuid=582150125061
812125968921,,,,Комплекты,Комплект Real Way синий меланж,,"Комплект Real Way - идеальное решение для спортивного зала. Элегантное сочетание формы и функциональности. Не мнется и не скатывается. Не задерживает запах. Отводит влагу, не оставляя мокрых пятен. Плетение из нитей меланж делает комплект невероятно нежным и женственным. <br /><br />• Моделирование фигуры<br />• Антипиллинг (не образуются катышки)<br />• Технология DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Рукава реглан<br />• Защита ладоней <br /><br />Состав:<br />76% нейлон, 14% полиэстер, 10% эластан <br /><br />Рекомендации по уходу:<br />- машинная стирка при 30 градусах; <br />- барабанная сушка, глажка и отбеливание запрещены. <br /><br />Модель на фото: <br />Рост 175 см, параметры - 89/62/92. <br />Размер комплекта - S",https://static.tildacdn.com/tild3066-3531-4439-a566-373232666464/IMG_0967.JPG https://static.tildacdn.com/tild3031-3833-4232-b135-623063393563/IMG_1018.JPG https://static.tildacdn.com/tild3432-6164-4934-b134-363464323865/1049048672.jpg https://static.tildacdn.com/tild3262-3964-4338-b630-326361643539/IMG_0941.JPG https://static.tildacdn.com/tild3461-3463-4630-a463-383436323134/__last_variant.png,,,,,,1Xcp6poXGOS9b5dNy4Lr,,https://define.moscow/kits/tproduct/359761173-812125968921-komplekt-real-way-sinii-melanzh
263939440071,,DF-03.0004/ DF-04.00019,,,Комплект Real Way синий меланж / S (40-42)- S (40-42)- S (40-42),,,,7400.00,0,,Размер кроп-топа:S (40-42);Размер леггинсов:S (40-42),,93c5YT8OM6sDvuY93FV1,812125968921,https://define.moscow/kits/tproduct/359761173-812125968921-komplekt-real-way-sinii-melanzh?editionuid=263939440071
567632642231,,DF-03.0004/ DF-04.00019,,,Комплект Real Way синий меланж / M (44-46) / S (40-42)- M (44-46)- S (40-42),,,,7400.00,0,,Размер кроп-топа:M (44-46);Размер леггинсов:S (40-42),,r1oxjIiNJo3JkeOovmpc,812125968921,https://define.moscow/kits/tproduct/359761173-812125968921-komplekt-real-way-sinii-melanzh?editionuid=567632642231
707607123271,,DF-03.0004/ DF-04.00019,,,Комплект Real Way синий меланж / L (46-48) / S (40-42)- L (46-48)- S (40-42),,,,7400.00,0,,Размер кроп-топа:L (46-48);Размер леггинсов:S (40-42),,C5HOfSFblKTYoNpv3Yim,812125968921,https://define.moscow/kits/tproduct/359761173-812125968921-komplekt-real-way-sinii-melanzh?editionuid=707607123271
614589916591,,DF-03.0004/ DF-04.00019,,,Комплект Real Way синий меланж / S (40-42) / M (44-46)- S (40-42)- M (44-46),,,,7400.00,0,,Размер кроп-топа:S (40-42);Размер леггинсов:M (44-46),,zC9P0bScyoGMU7stfttI,812125968921,https://define.moscow/kits/tproduct/359761173-812125968921-komplekt-real-way-sinii-melanzh?editionuid=614589916591
374387885711,,DF-03.0004/ DF-04.00019,,,Комплект Real Way синий меланж / M (44-46)- M (44-46)- M (44-46),,,,7400.00,0,,Размер кроп-топа:M (44-46);Размер леггинсов:M (44-46),,2TpfV1VpKdaEntyE5fMj,812125968921,https://define.moscow/kits/tproduct/359761173-812125968921-komplekt-real-way-sinii-melanzh?editionuid=374387885711
423034347051,,DF-03.0004/ DF-04.00019,,,Комплект Real Way синий меланж / L (46-48) / M (44-46)- L (46-48)- M (44-46),,,,7400.00,0,,Размер кроп-топа:L (46-48);Размер леггинсов:M (44-46),,x5I0somXyrePSmgrnpyN,812125968921,https://define.moscow/kits/tproduct/359761173-812125968921-komplekt-real-way-sinii-melanzh?editionuid=423034347051
395761140131,,DF-03.0004/ DF-04.00019,,,Комплект Real Way синий меланж / S (40-42) / L (46-48)- S (40-42)- L (46-48),,,,7400.00,0,,Размер кроп-топа:S (40-42);Размер леггинсов:L (46-48),,UB21cgsKGehrElEX2EoP,812125968921,https://define.moscow/kits/tproduct/359761173-812125968921-komplekt-real-way-sinii-melanzh?editionuid=395761140131
795909149081,,DF-03.0004/ DF-04.00019,,,Комплект Real Way синий меланж / M (44-46) / L (46-48)- M (44-46)- L (46-48),,,,7400.00,0,,Размер кроп-топа:M (44-46);Размер леггинсов:L (46-48),,T18tS1ToaeagMV4HgxmX,812125968921,https://define.moscow/kits/tproduct/359761173-812125968921-komplekt-real-way-sinii-melanzh?editionuid=795909149081
447172185121,,DF-03.0004/ DF-04.00019,,,Комплект Real Way синий меланж / L (46-48)- L (46-48)- L (46-48),,,,7400.00,0,,Размер кроп-топа:L (46-48);Размер леггинсов:L (46-48),,5kTAibHTuTAnxnUD6zPf,812125968921,https://define.moscow/kits/tproduct/359761173-812125968921-komplekt-real-way-sinii-melanzh?editionuid=447172185121
415934347861,,,LAST SIZE,Леггинсы,Леггинсы Real Way синий меланж,,"Легинсы Real Way созданы для тренировок. Подтягивают и поддерживают фигуру. Эти спортивные легинсы обеспечивают уверенность, необходимую для хорошей тренировки. <br /><br />• Контуры подчеркивающие фигуру <br />• Поддерживающий ребристый пояс <br />• Технология DRY отводит пот с кожи обеспечивая Вам сухость и комфорт <br />• 76% нейлон, 14% полиэстер, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 176 см, параметры 78-59-90 см <br />Размер леггинсов — S",https://static.tildacdn.com/tild6337-6164-4935-a630-313231383531/IMG_9296.JPG https://static.tildacdn.com/tild3330-3334-4430-a664-356163353933/IMG_9209.JPG https://static.tildacdn.com/tild3361-3861-4635-b562-633963306464/IMG_9280.JPG https://static.tildacdn.com/tild3766-3038-4031-a236-373361616563/1049180407.jpg https://static.tildacdn.com/tild6164-3265-4731-b666-613266353661/__last_variant.png,,,,,,RxLIXM7NY30K5yEZLsdt,,https://define.moscow/leggings/tproduct/360191338-415934347861-legginsi-real-way-sinii-melanzh
109964419671,,DF-04.00019,,,Леггинсы Real Way синий меланж / S- S,,,,3800.00,0,,Размер:S,,9h8jibAF69dplY7CAa6s,415934347861,https://define.moscow/leggings/tproduct/360191338-415934347861-legginsi-real-way-sinii-melanzh?editionuid=109964419671
738118844191,,DF-04.00019,,,Леггинсы Real Way синий меланж / M- M,,,,3800.00,0,,Размер:M,,z08rrH2AXiNMdppOx5E9,415934347861,https://define.moscow/leggings/tproduct/360191338-415934347861-legginsi-real-way-sinii-melanzh?editionuid=738118844191
830641713841,,DF-04.00019,,,Леггинсы Real Way синий меланж / L- L,,,,3800.00,0,,Размер:L,,ccN4Mn7nMU4UDn8Mk2I9,415934347861,https://define.moscow/leggings/tproduct/360191338-415934347861-legginsi-real-way-sinii-melanzh?editionuid=830641713841
637866499061,,,,Леггинсы,Леггинсы Real Way винный меланж,,"Легинсы Real Way созданы для тренировок. Подтягивают и поддерживают фигуру. Эти спортивные легинсы обеспечивают уверенность, необходимую для хорошей тренировки. <br /><br />• Контуры подчеркивающие фигуру <br />• Поддерживающий ребристый пояс <br />• Технология DRY отводит пот с кожи обеспечивая Вам сухость и комфорт <br />• 76% нейлон, 14% полиэстер, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 176 см, параметры 78-59-90 см <br />Размер леггинсов — S",https://static.tildacdn.com/tild6133-3936-4137-b534-336562303833/IMG_1289.JPG https://static.tildacdn.com/tild6333-3661-4135-b733-343461643832/__2022-01-24__155729.png https://static.tildacdn.com/tild6139-6663-4030-a365-633236613731/IMG_1213.JPG https://static.tildacdn.com/tild3634-6134-4339-b864-343932346634/IMG_1347.JPG https://static.tildacdn.com/tild6239-3632-4461-b139-356633633836/__last_variant.png,,,,,,Sbc3t7i7tptzJ9aBDrti,,https://define.moscow/leggings/tproduct/360191338-637866499061-legginsi-real-way-vinnii-melanzh
629776400141,,DF-04.00018,,,Леггинсы Real Way винный меланж / S- S,,,,3800.00,0,,Размер:S,,iLKVMav1JfyKLEcExVyE,637866499061,https://define.moscow/leggings/tproduct/360191338-637866499061-legginsi-real-way-vinnii-melanzh?editionuid=629776400141
531935133661,,DF-04.00018,,,Леггинсы Real Way винный меланж / M- M,,,,3800.00,0,,Размер:M,,9H5NRURCtSLyFFF0dgEX,637866499061,https://define.moscow/leggings/tproduct/360191338-637866499061-legginsi-real-way-vinnii-melanzh?editionuid=531935133661
948463116161,,DF-04.00018,,,Леггинсы Real Way винный меланж / L- L,,,,3800.00,0,,Размер:L,,KJJxUy10Z7yLTiIXiJkc,637866499061,https://define.moscow/leggings/tproduct/360191338-637866499061-legginsi-real-way-vinnii-melanzh?editionuid=948463116161
347211201051,,,,Леггинсы,Леггинсы Real Way серый меланж,,"Легинсы Real Way созданы для тренировок. Подтягивают и поддерживают фигуру. Эти спортивные легинсы обеспечивают уверенность, необходимую для хорошей тренировки. <br /><br />• Контуры подчеркивающие фигуру <br />• Поддерживающий ребристый пояс <br />• Технология DRY отводит пот с кожи обеспечивая Вам сухость и комфорт <br />• 76% нейлон, 14% полиэстер, 10% эластан<br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 176 см, параметры 78-59-90 см <br />Размер леггинсов — S",https://static.tildacdn.com/tild3339-3764-4538-a138-663736306231/__2022-01-24__154453.png https://static.tildacdn.com/tild3632-3836-4537-a438-306433646439/1179430367.jpg https://static.tildacdn.com/tild3532-3566-4637-b464-636561323332/1179430400.jpg https://static.tildacdn.com/tild3133-3937-4661-b334-653232663531/1798740414.jpg https://static.tildacdn.com/tild6236-3465-4533-a131-366536643838/1798742754.jpg https://static.tildacdn.com/tild6265-6234-4539-b338-646539643230/__last_variant.png,,,,,,mhdRCX6uDRsdhoORYvok,,https://define.moscow/leggings/tproduct/360191338-347211201051-legginsi-real-way-serii-melanzh
430383471801,,DF-04.00020,,,Леггинсы Real Way серый меланж / S- S,,,,3800.00,0,,Размер:S,,gNVlD735rYolo3YtV5tn,347211201051,https://define.moscow/leggings/tproduct/360191338-347211201051-legginsi-real-way-serii-melanzh?editionuid=430383471801
311459467331,,DF-04.00020,,,Леггинсы Real Way серый меланж / M- M,,,,3800.00,0,,Размер:M,,Fe9zAMck9jGTBAl1RCsK,347211201051,https://define.moscow/leggings/tproduct/360191338-347211201051-legginsi-real-way-serii-melanzh?editionuid=311459467331
780445215981,,DF-04.00020,,,Леггинсы Real Way серый меланж / L- L,,,,3800.00,0,,Размер:L,,Jtudgi60i0iDXhy3dMzd,347211201051,https://define.moscow/leggings/tproduct/360191338-347211201051-legginsi-real-way-serii-melanzh?editionuid=780445215981
